groupID,featureID,PAS_ID,gene,feature,APA_direction,exonBaseMean,dispersion,stat,pvalue,padj,log2fold_Experimental_v_Control,countData.Control_S1,countData.Control_S2,countData.Experimental_S4,countData.Experimental_S5,genomicData.seqnames,genomicData.start,genomicData.end,genomicData.width,genomicData.strand
TGOLN2,chr2_-_85318272,chr2:-:85318272,TGOLN2,chr2_-_85318272,Lengthened,15.5268386477272,1.9250460565256,0.00201119496759361,0.964229781527456,1,-0.477504519986039,0,34,0,34,chr2,85318272,85318272,1,-
STAM2,chr2_-_152117619,chr2:-:152117619,STAM2,chr2_-_152117619,Lengthened,5.07497807290501,2.3646359629993,0.372115095758062,0.541853611062569,1,-3.99823102945324,19,0,1,0,chr2,152117619,152117619,1,-
GFM2,chr5_-_74721207,chr5:-:74721207,GFM2,chr5_-_74721207,Lengthened,6.01329592498691,1.52259251776062,0.580235688431372,0.446219953422505,1,-1.24057616060634,4,13,0,8,chr5,74721207,74721207,1,-
SPTLC2,chr14_-_77506235,chr14:-:77506235,SPTLC2,chr14_-_77506235,Lengthened,16.7859817736148,1.33333500425557,0.368707802023934,0.543709470586467,1,-0.897605730153062,41,3,20,0,chr14,77506235,77506235,1,-
MCAT,chr22_-_43132571,chr22:-:43132571,MCAT,chr22_-_43132571,Shortened,10.5034496734625,2.45502251449994,0.00481097787722717,0.944702102025213,1,0.0765800489529096,0,23,0,23,chr22,43132571,43132571,1,-
EPB41L3,chr18_-_5392895,chr18:-:5392895,EPB41L3,chr18_-_5392895,Shortened,5.23305199075341,2.54061933463534,0.0440955370435887,0.833675966742252,1,2.20294983815681,4,0,15,0,chr18,5392895,5392895,1,-
ZNF92,chr7_+_65401134,chr7:+:65401134,ZNF92,chr7_+_65401134,Lengthened,9.36379488695472,2.01162257172576,0.611459332166412,0.434238874323886,1,-3.61147091106882,36,0,1,0,chr7,65401134,65401134,1,+
SEPTIN11,chr4_+_77034783,chr4:+:77034783,SEPTIN11,chr4_+_77034783,Lengthened,4.12446717058636,2.83436804794029,0.0518792175378024,0.81982497405017,1,-2.02449323612269,13,0,3,0,chr4,77034783,77034783,1,+
REEP3,chr10_+_63621341,chr10:+:63621341,REEP3,chr10_+_63621341,Lengthened,4.80134036343131,1.80651539356335,0.643806765469122,0.422335664644241,1,-1.48298149656331,6,8,4,0,chr10,63621341,63621341,1,+
CYB5A,chr18_-_74253408,chr18:-:74253408,CYB5A,chr18_-_74253408,Lengthened,2.61076711856881,3.63172769583732,0.0148529328461535,0.902999908674501,1,-0.947693652589048,7,0,3,0,chr18,74253408,74253408,1,-
PAFAH1B1,chr17_+_2683989,chr17:+:2683989,PAFAH1B1,chr17_+_2683989,Shortened,11.5982356767278,2.1425536693311,2.70936922106557e-05,0.995846901831809,1,0.256066543090502,0,20,22,0,chr17,2683989,2683989,1,+
ALKBH7,chr19_+_6375249,chr19:+:6375249,ALKBH7,chr19_+_6375249,Lengthened,11.1093399326685,1.4951434519381,0.365408543279173,0.545517705031161,1,-1.30723794034383,2,33,6,0,chr19,6375249,6375249,1,+
ZDHHC14,chr6_+_157675894,chr6:+:157675894,ZDHHC14,chr6_+_157675894,Lengthened,10.026435488809,2.18403899831134,0.00529594694559421,0.941986552275947,1,-0.432188776382951,23,0,15,0,chr6,157675894,157675894,1,+
SEC24B,chr4_+_109539702,chr4:+:109539702,SEC24B,chr4_+_109539702,Shortened,4.55997914041859,2.7284362868174,0.211587870371758,0.645525684155908,1,3.46817617326784,0,1,0,23,chr4,109539702,109539702,1,+
CFLAR,chr2_+_201170418,chr2:+:201170418,CFLAR,chr2_+_201170418,Shortened,11.3908285971264,2.01006807202552,0.0244779394244432,0.875674960456459,1,0.604074432228173,0,18,0,35,chr2,201170418,201170418,1,+
RAD50,chr5_+_132642820,chr5:+:132642820,RAD50,chr5_+_132642820,Lengthened,17.0907955060963,0.899263519277044,2.32283901220886,0.127487157623102,1,-2.32698660182095,14,35,0,22,chr5,132642820,132642820,1,+
UTP23,chr8_+_116773908,chr8:+:116773908,UTP23,chr8_+_116773908,Lengthened,9.00670038634552,2.14939358353306,0.043192676249177,0.835362895880922,1,-1.57125640506274,0,25,8,0,chr8,116773908,116773908,1,+
FUT11,chr10_+_73776148,chr10:+:73776148,FUT11,chr10_+_73776148,Shortened,18.1182928615656,0.739326631440082,0.0251442804306308,0.874008074839908,1,0.312071690893333,25,26,17,0,chr10,73776148,73776148,1,+
QRSL1,chr6_+_106666485,chr6:+:106666485,QRSL1,chr6_+_106666485,Shortened,9.72469114462253,2.17376697872919,0.101983169507221,0.749462608918848,1,1.2312800693527,0,7,0,42,chr6,106666485,106666485,1,+
SND1,chr7_+_128092327,chr7:+:128092327,SND1,chr7_+_128092327,Lengthened,11.3950177255497,1.23005427293229,1.1103304875586,0.292010119165928,1,-1.73428882882776,32,5,7,0,chr7,128092327,128092327,1,+
AHCYL2,chr7_+_129427212,chr7:+:129427212,AHCYL2,chr7_+_129427212,Shortened,23.371260870834,2.24580874338014,0.730691579981666,0.392659112327108,1,0.00568350800858397,43,13,32,0,chr7,129427212,129427212,1,+
PANK3,chr5_-_168556866,chr5:-:168556866,PANK3,chr5_-_168556866,Lengthened,22.6900616691523,0.848284000425423,4.1392570783421,0.0418995543926943,1,-3.37361136347136,50,30,7,0,chr5,168556866,168556866,1,-
SLIT3,chr5_-_168666290,chr5:-:168666290,SLIT3,chr5_-_168666290,Lengthened,6.42728610963913,2.73309889871326,0.162933909920987,0.686469577127125,1,-0.110956024881298,7,11,6,0,chr5,168666290,168666290,1,-
ZBED5,chr11_-_10852705,chr11:-:10852705,ZBED5,chr11_-_10852705,Lengthened,9.32608538920901,1.18392385333627,1.27295739946176,0.259212606125018,1,-1.2989315235315,13,13,9,0,chr11,10852705,10852705,1,-
RBL1,chr20_-_36996452,chr20:-:36996452,RBL1,chr20_-_36996452,Lengthened,7.10415930248408,2.30479061240469,0.0776263407223041,0.780540269053574,1,-1.1532006210149,0,19,7,0,chr20,36996452,36996452,1,-
TFPI,chr2_-_187464445,chr2:-:187464445,TFPI,chr2_-_187464445,Lengthened,19.9186676558968,1.08444408121944,0.953244814869223,0.328894730626181,1,-0.648814508345619,22,24,28,0,chr2,187464445,187464445,1,-
BRAT1,chr7_-_2537810,chr7:-:2537810,BRAT1,chr7_-_2537810,Shortened,5.33199956034563,2.29103581582626,0.0254348750178082,0.873288233046106,1,0.723064665187997,0,8,0,17,chr7,2537810,2537810,1,-
LIN7C,chr11_-_27494620,chr11:-:27494620,LIN7C,chr11_-_27494620,Shortened,15.6662029209053,1.1341593848262,0.313134366302393,0.575763151804225,1,0.116569852296927,20,7,31,0,chr11,27494620,27494620,1,-
ORC2,chr2_-_200910883,chr2:-:200910883,ORC2,chr2_-_200910883,Lengthened,14.791423773182,1.33093289443023,0.874262386569811,0.349777996281091,1,-1.16615622787588,14,25,16,0,chr2,200910883,200910883,1,-
PRKAA1,chr5_-_40762780,chr5:-:40762780,PRKAA1,chr5_-_40762780,Lengthened,19.5054336981339,1.1487750455405,1.10790212907051,0.292538434132572,1,-1.17362411185462,40,14,20,0,chr5,40762780,40762780,1,-
EXOSC6,chr16_-_70247653,chr16:-:70247653,EXOSC6,chr16_-_70247653,Lengthened,19.1883297585564,0.959127059424717,1.433974530434,0.231116886695336,1,-1.64050182358875,28,29,0,23,chr16,70247653,70247653,1,-
RPL37,chr5_-_40831837,chr5:-:40831837,RPL37,chr5_-_40831837,Lengthened,2.61720470472044,2.51688392124122,0.497041595015375,0.480802911872419,1,-1.74931611039631,6,2,2,0,chr5,40831837,40831837,1,-
STYX,chr14_+_52771302,chr14:+:52771302,STYX,chr14_+_52771302,Lengthened,9.43333184620345,1.39115009469407,0.773755099833195,0.379057883163317,1,-1.26671951741209,7,19,9,0,chr14,52771302,52771302,1,+
CNBP,chr3_-_129170254,chr3:-:129170254,CNBP,chr3_-_129170254,Lengthened,12.6743897753317,1.33061426264684,0.772910529240619,0.379318160133538,1,-1.29193140903254,26,7,15,0,chr3,129170254,129170254,1,-
TMEM106B,chr7_+_12235232,chr7:+:12235232,TMEM106B,chr7_+_12235232,Shortened,4.32964580051202,3.05831211725486,0.0140719215783776,0.905572354695679,1,1.08936467727272,6,0,10,0,chr7,12235232,12235232,1,+
ACOX1,chr17_-_75943811,chr17:-:75943811,ACOX1,chr17_-_75943811,Shortened,6.97217248664709,2.34966343939673,5.58074495415894e-06,0.998115111150955,1,0.0813089815167944,0,12,0,20,chr17,75943811,75943811,1,-
SOX7,chr8_-_10723942,chr8:-:10723942,SOX7,chr8_-_10723942,Shortened,7.12415625126739,1.57197237480828,0.138504425423193,0.709772365710872,1,0.490615490735611,4,7,15,0,chr8,10723942,10723942,1,-
STRN,chr2_-_36847547,chr2:-:36847547,STRN,chr2_-_36847547,Shortened,17.3278974861113,1.02347310316549,0.308040791088914,0.578884929946016,1,0.185436538661319,19,12,33,0,chr2,36847547,36847547,1,-
PREPL,chr2_-_44319551,chr2:-:44319551,PREPL,chr2_-_44319551,Lengthened,15.5553955756709,1.31377097550537,0.463389962919578,0.496043916539819,1,-0.187258298670566,23,9,26,0,chr2,44319551,44319551,1,-
CADPS2,chr7_-_122319230,chr7:-:122319230,CADPS2,chr7_-_122319230,Shortened,6.46515746792151,2.62815211764801,5.99746281295666e-05,0.99382098140312,1,0.3145500581351,10,0,14,0,chr7,122319230,122319230,1,-
NDUFAF4,chr6_-_96889947,chr6:-:96889947,NDUFAF4,chr6_-_96889947,Shortened,8.70012058748635,1.9863138161735,0.460558243486091,0.49736319287701,1,4.89456520970289,1,0,30,0,chr6,96889947,96889947,1,-
SEMA5A,chr5_-_9038748,chr5:-:9038748,SEMA5A,chr5_-_9038748,Shortened,12.9038804009081,0.924189417596381,1.08105806710036,0.298460979722288,1,0.628202907275765,17,10,21,0,chr5,9038748,9038748,1,-
MTUS1,chr8_-_17645436,chr8:-:17645436,MTUS1,chr8_-_17645436,Lengthened,17.260030704654,1.08277097454603,1.4038670317771,0.236077175070083,1,-1.55834153534862,10,41,13,0,chr8,17645436,17645436,1,-
HERC3,chr4_+_88708197,chr4:+:88708197,HERC3,chr4_+_88708197,Lengthened,2.89236169341826,3.75978396760846,0.0107501965018173,0.917420795453766,1,-0.558826546209263,7,0,4,0,chr4,88708197,88708197,1,+
ZDHHC20,chr13_-_21375134,chr13:-:21375134,ZDHHC20,chr13_-_21375134,Shortened,8.79433001164087,2.28595217738787,0.010435466838004,0.918634333986713,1,0.586625118464132,17,0,16,0,chr13,21375134,21375134,1,-
SKIC3,chr5_-_95464262,chr5:-:95464262,SKIC3,chr5_-_95464262,Lengthened,8.26976637885172,1.40940409271478,0.717123479769626,0.397089083907851,1,-1.23906214365611,11,12,8,0,chr5,95464262,95464262,1,-
MXD1,chr2_+_69938521,chr2:+:69938521,MXD1,chr2_+_69938521,Shortened,3.15151113104018,3.02882872726947,0.0129094148692133,0.909539344652236,1,1.46353436512879,0,2,0,14,chr2,69938521,69938521,1,+
ELL2,chr5_-_95888823,chr5:-:95888823,ELL2,chr5_-_95888823,Lengthened,6.36866364394608,1.50601826851167,0.684881861695885,0.407910724341291,1,-1.33568802867858,9,11,4,0,chr5,95888823,95888823,1,-
GPATCH2L,chr14_+_76207601,chr14:+:76207601,GPATCH2L,chr14_+_76207601,Shortened,9.41114238983699,1.88485441669921,0.0703427663416818,0.79083836518132,1,0.520840045356626,14,3,18,0,chr14,76207601,76207601,1,+
PHKA2,chrX_-_18892299,chrX:-:18892299,PHKA2,chrX_-_18892299,Lengthened,4.13568981233788,3.49786719565909,0.276305800550304,0.599132812467511,1,-0.217745494629868,9,0,0,10,chrX,18892299,18892299,1,-
MRE11,chr11_-_94415579,chr11:-:94415579,MRE11,chr11_-_94415579,Lengthened,20.5933373791892,1.14139286971529,1.62027933360618,0.203052842894547,1,-1.62073737691409,20,44,13,0,chr11,94415579,94415579,1,-
MOB1A,chr2_-_74152529,chr2:-:74152529,MOB1A,chr2_-_74152529,Lengthened,19.0517644432809,0.992760350875037,2.21889707077175,0.136330421318181,1,-2.79284644215032,13,49,9,0,chr2,74152529,74152529,1,-
SLC25A46,chr5_+_110763087,chr5:+:110763087,SLC25A46,chr5_+_110763087,Shortened,13.6135447845713,1.2906091909231,0.193328634187736,0.660160544041968,1,0.441854479058923,22,9,20,0,chr5,110763087,110763087,1,+
YTHDC2,chr5_+_113593707,chr5:+:113593707,YTHDC2,chr5_+_113593707,Lengthened,13.0239210999374,1.4420115490925,1.19099909672643,0.275128119255323,1,-1.09107136890675,19,19,11,0,chr5,113593707,113593707,1,+
ZNF484,chr9_-_92844675,chr9:-:92844675,ZNF484,chr9_-_92844675,Shortened,4.21240086912593,4.59865283317656,0.0518946297732796,0.819798672603348,1,0.699609996501423,10,0,6,0,chr9,92844675,92844675,1,-
INSIG2,chr2_+_118110996,chr2:+:118110996,INSIG2,chr2_+_118110996,Lengthened,6.02057066829617,1.77477107692483,0.751533900223905,0.385991023022992,1,-1.3246563317056,14,4,5,0,chr2,118110996,118110996,1,+
AQR,chr15_-_34856722,chr15:-:34856722,AQR,chr15_-_34856722,Lengthened,26.6616160196227,0.904195554739581,2.31053539202729,0.128499782766283,1,-2.09522856819294,59,29,14,0,chr15,34856722,34856722,1,-
OXR1,chr8_+_106752561,chr8:+:106752561,OXR1,chr8_+_106752561,Lengthened,15.9298421559874,1.24171831155072,0.828014808205282,0.362847196721835,1,-0.990957411719766,31,5,24,0,chr8,106752561,106752561,1,+
PTPN4,chr2_+_119982684,chr2:+:119982684,PTPN4,chr2_+_119982684,Shortened,7.48716600823645,1.36331960361394,0.220520049244996,0.638643952344809,1,0.65765685075213,12,4,12,0,chr2,119982684,119982684,1,+
STARD4,chr5_-_111498950,chr5:-:111498950,STARD4,chr5_-_111498950,Shortened,8.43631949186764,2.16996770088203,0.000232866068031967,0.987824794186349,1,0.594064792394915,10,0,21,0,chr5,111498950,111498950,1,-
UBR1,chr15_-_42945178,chr15:-:42945178,UBR1,chr15_-_42945178,Lengthened,48.9087829908799,0.966809635113983,1.12789046572958,0.288225754019933,1,-0.500403628134376,87,31,66,0,chr15,42945178,42945178,1,-
C12orf4,chr12_-_4488015,chr12:-:4488015,C12orf4,chr12_-_4488015,Lengthened,7.18117850746797,2.50534958700151,0.0750672664200067,0.78409686959166,1,-1.58933982002931,24,0,4,0,chr12,4488015,4488015,1,-
AGPS,chr2_+_177539779,chr2:+:177539779,AGPS,chr2_+_177539779,Lengthened,18.6833617597438,0.864377072989014,4.18320377674492,0.0408264544292443,1,-4.49533152885973,60,10,3,0,chr2,177539779,177539779,1,+
ELAPOR2,chr7_-_86876909,chr7:-:86876909,ELAPOR2,chr7_-_86876909,Lengthened,4.23450398432699,1.65465186702647,1.77692534903325,0.182527329552707,1,-2.87501488107213,6,8,0,3,chr7,86876909,86876909,1,-
MSI2,chr17_+_57681688,chr17:+:57681688,MSI2,chr17_+_57681688,Lengthened,8.99751949988541,1.46466795563988,0.271354628747289,0.602424520150929,1,-0.739843610226699,4,13,0,24,chr17,57681688,57681688,1,+
FZD3,chr8_+_28574258,chr8:+:28574258,FZD3,chr8_+_28574258,Lengthened,8.48130166466067,1.1261755652131,1.50414910715362,0.220034056058933,1,-1.5075308397319,13,13,6,0,chr8,28574258,28574258,1,+
ITGA4,chr2_+_181536785,chr2:+:181536785,ITGA4,chr2_+_181536785,Shortened,8.99094851613068,1.47843117439668,0.219332713535593,0.639548828166671,1,0.645586316175509,6,11,16,0,chr2,181536785,181536785,1,+
CYP51A1,chr7_-_92113258,chr7:-:92113258,CYP51A1,chr7_-_92113258,Lengthened,14.6057797087417,1.26213420845316,0.82972447157205,0.362352213015606,1,-1.66764326312681,44,4,0,13,chr7,92113258,92113258,1,-
CADPS2,chr7_-_122320000,chr7:-:122320000,CADPS2,chr7_-_122320000,Shortened,3.21592849182155,3.21640615313105,2.43061947458045e-06,0.998756063039008,1,0.177392057201488,0,5,0,10,chr7,122320000,122320000,1,-
G3BP1,chr5_+_151812783,chr5:+:151812783,G3BP1,chr5_+_151812783,Lengthened,14.2273165360572,0.916397493086625,2.7436078807836,0.0976440837472631,1,-3.09557254821481,13,35,0,8,chr5,151812783,151812783,1,+
KIAA0586,chr14_+_58551290,chr14:+:58551290,KIAA0586,chr14_+_58551290,Lengthened,9.76263439319026,1.7103797863172,0.92537002175807,0.336068919086168,1,-3.21119560559716,32,0,6,0,chr14,58551290,58551290,1,+
ERI1,chr8_+_9032484,chr8:+:9032484,ERI1,chr8_+_9032484,Shortened,11.1172268297453,2.27730017191323,0.0332577791729989,0.855294600171809,1,2.21798115794151,5,0,35,0,chr8,9032484,9032484,1,+
SSR3,chr3_-_156543189,chr3:-:156543189,SSR3,chr3_-_156543189,Shortened,3.42302089033258,3.01050700775379,0.199019457773929,0.655513478227452,1,3.52080938635277,1,0,0,17,chr3,156543189,156543189,1,-
USP6NL,chr10_-_11461743,chr10:-:11461743,USP6NL,chr10_-_11461743,Shortened,10.2198157041346,2.39017551348823,0.266969284083622,0.605372086024988,1,3.36971906697325,0,4,0,49,chr10,11461743,11461743,1,-
RELT,chr11_+_73397473,chr11:+:73397473,RELT,chr11_+_73397473,Lengthened,20.2925109761532,0.879580229931905,2.99517366756223,0.0835129580320093,1,-1.35290249551093,13,39,23,0,chr11,73397473,73397473,1,+
SPCS2,chr11_+_74978668,chr11:+:74978668,SPCS2,chr11_+_74978668,Lengthened,8.08898067484508,1.48795667305864,0.715035767009311,0.397777111142056,1,-1.39365396475633,6,16,8,0,chr11,74978668,74978668,1,+
KLF4,chr9_-_107484975,chr9:-:107484975,KLF4,chr9_-_107484975,Lengthened,9.86852343149724,1.57001321436819,0.302126856700816,0.582552134725658,1,-0.375697845552699,18,2,17,0,chr9,107484975,107484975,1,-
FKBP15,chr9_-_113165010,chr9:-:113165010,FKBP15,chr9_-_113165010,Shortened,6.86543532311284,1.8243187858416,0.115243002285965,0.734252230453131,1,0.427484021847069,4,5,16,0,chr9,113165010,113165010,1,-
SNED1,chr2_+_241095567,chr2:+:241095567,SNED1,chr2_+_241095567,Lengthened,4.87139965247181,1.79790315882569,0.507656699012678,0.476155016396664,1,-0.771968640059638,4,7,7,0,chr2,241095567,241095567,1,+
PDAP1,chr7_-_99395309,chr7:-:99395309,PDAP1,chr7_-_99395309,Shortened,1.9487835123824,4.14811951945256,0.06170375754958,0.803823068699105,1,2.39680881951102,0,1,0,9,chr7,99395309,99395309,1,-
MED13L,chr12_-_115961256,chr12:-:115961256,MED13L,chr12_-_115961256,Lengthened,7.06689120426181,1.22158037956039,1.42525396243236,0.232540558703773,1,-2.42532476121059,14,11,2,0,chr12,115961256,115961256,1,-
ICMT,chr1_-_6223634,chr1:-:6223634,ICMT,chr1_-_6223634,Shortened,7.22200749393028,2.48420551810096,0.00152892310941866,0.968809507803982,1,0.24294763557258,13,0,14,0,chr1,6223634,6223634,1,-
YIPF4,chr2_+_32306687,chr2:+:32306687,YIPF4,chr2_+_32306687,Lengthened,13.1510026451785,0.98565288990942,2.44436268870595,0.117947780734,1,-3.27225636196283,37,11,3,0,chr2,32306687,32306687,1,+
CEP57L1,chr6_+_109163910,chr6:+:109163910,CEP57L1,chr6_+_109163910,Lengthened,21.3253486151229,1.96081740164067,0.197698992492271,0.656584598851725,1,-2.84805259247377,52,0,0,44,chr6,109163910,109163910,1,+
OCRL,chrX_+_129590471,chrX:+:129590471,OCRL,chrX_+_129590471,Shortened,5.51752326351445,2.53098802399464,0.00110282947457563,0.973508019650494,1,0.0460767942220293,0,10,10,0,chrX,129590471,129590471,1,+
CHAC2,chr2_+_53775194,chr2:+:53775194,CHAC2,chr2_+_53775194,Lengthened,5.66543684643453,4.36487355987766,0.117140565885293,0.732156710079296,1,-2.12694716962418,3,14,4,0,chr2,53775194,53775194,1,+
IDH2,chr15_-_90083110,chr15:-:90083110,IDH2,chr15_-_90083110,Lengthened,9.23171410451782,1.2536898179788,1.16338437009632,0.280764756098838,1,-1.70721816180555,17,11,7,0,chr15,90083110,90083110,1,-
EFCAB14,chr1_-_46676798,chr1:-:46676798,EFCAB14,chr1_-_46676798,Shortened,2.80450892514702,3.43106651318677,0.0437899471681789,0.834244903614557,1,2.6297388218369,0,1,9,0,chr1,46676798,46676798,1,-
NNT,chr5_+_43705558,chr5:+:43705558,NNT,chr5_+_43705558,Lengthened,12.916674642943,1.12125484520696,1.28262611825454,0.257411323496678,1,-1.66445166428116,25,13,11,0,chr5,43705558,43705558,1,+
ITGA1,chr5_+_52956492,chr5:+:52956492,ITGA1,chr5_+_52956492,Lengthened,6.46651488660897,1.40362682584605,0.843060954007157,0.358522801380871,1,-1.49738383716552,18,4,3,0,chr5,52956492,52956492,1,+
SNX18,chr5_+_54543705,chr5:+:54543705,SNX18,chr5_+_54543705,Lengthened,12.66378804088,1.13293914230394,1.22938098690705,0.267527455154276,1,-1.75029059623968,7,32,8,0,chr5,54543705,54543705,1,+
RNF144A,chr2_+_7044093,chr2:+:7044093,RNF144A,chr2_+_7044093,Lengthened,6.97116250088315,2.21509758468789,1.38784957777165,0.238768590358684,1,-0.781899265555076,10,5,11,0,chr2,7044093,7044093,1,+
PDGFB,chr22_-_39224282,chr22:-:39224282,PDGFB,chr22_-_39224282,Lengthened,7.79919533752235,2.2607224575403,0.0156490138896288,0.90044753517155,1,-1.09092673291673,25,0,0,8,chr22,39224282,39224282,1,-
C12orf4,chr12_-_4489352,chr12:-:4489352,C12orf4,chr12_-_4489352,Lengthened,18.7573756263966,1.30762249932385,0.485436378114187,0.485970125162947,1,-0.573548312721191,5,46,18,0,chr12,4489352,4489352,1,-
DNAJB14,chr4_-_99898408,chr4:-:99898408,DNAJB14,chr4_-_99898408,Shortened,5.126259169625,2.46622388422687,0.000213469227816176,0.988342853623819,1,0.0427484133836695,0,10,0,13,chr4,99898408,99898408,1,-
EFNA2,chr19_+_1301108,chr19:+:1301108,EFNA2,chr19_+_1301108,Shortened,8.12549461444,2.09603769220763,0.402199171046547,0.525955693403411,1,0.726789827417496,1,1,27,0,chr19,1301108,1301108,1,+
MCCC2,chr5_+_71657212,chr5:+:71657212,MCCC2,chr5_+_71657212,Shortened,10.1859477556132,1.58446384253093,0.0234725884543536,0.878234513653418,1,1.11521565554252,6,5,26,0,chr5,71657212,71657212,1,+
RALGAPA2,chr20_-_20389629,chr20:-:20389629,RALGAPA2,chr20_-_20389629,Lengthened,4.41893691773905,1.9404725386264,1.10277453045605,0.293658016189986,1,-2.69259684937625,11,4,2,0,chr20,20389629,20389629,1,-
CISD2,chr4_+_102887985,chr4:+:102887985,CISD2,chr4_+_102887985,Shortened,4.81597633749073,2.62702711686657,0.00163280332894544,0.967767883308866,1,0.39933669960113,8,0,0,15,chr4,102887985,102887985,1,+
VPS41,chr7_-_38726109,chr7:-:38726109,VPS41,chr7_-_38726109,Lengthened,4.65834508743873,2.69697825946391,0.0281075120274608,0.866856311717473,1,-1.06511073938211,14,0,4,0,chr7,38726109,38726109,1,-
SCAMP1,chr5_+_78480738,chr5:+:78480738,SCAMP1,chr5_+_78480738,Lengthened,20.9068880559612,1.08821579310523,1.16157627732721,0.281138874136715,1,-1.43461870741047,51,11,18,0,chr5,78480738,78480738,1,+
C2CD2,chr21_-_41886314,chr21:-:41886314,C2CD2,chr21_-_41886314,Lengthened,2.64357802488863,3.70748168082657,0.125787846064725,0.722839957767446,1,-3.64138332839049,9,0,0,2,chr21,41886314,41886314,1,-
OSBPL8,chr12_-_76352305,chr12:-:76352305,OSBPL8,chr12_-_76352305,Shortened,9.18817028068058,1.58682368599279,0.026741650474122,0.870102142448148,1,0.986063617324771,12,3,19,0,chr12,76352305,76352305,1,-
CSNK2A1,chr20_-_474506,chr20:-:474506,CSNK2A1,chr20_-_474506,Lengthened,10.8318285758508,1.19190613726615,1.2082850692784,0.27167202567264,1,-2.40777111697259,32,5,5,0,chr20,474506,474506,1,-
